City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Port-Cartier,CA,2021-04-13 06:19:09,50.0334,-66.8654,41.0,65,1,10.36
296,Harper,LR,2021-04-13 06:19:09,4.375,-7.7169,79.5,83,73,5.82
297,Kanniyakumari,IN,2021-04-13 06:19:09,8.0833,77.5667,85.62,64,63,6.82
298,Masuri,KR,2021-04-13 06:19:10,35.8488,128.1492,68.0,51,75,6.91
299,Te Anau,NZ,2021-04-13 06:19:10,-45.4167,167.7167,49.62,90,97,1.23
300,Bathsheba,BB,2021-04-13 06:19:11,13.2167,-59.5167,78.8,69,20,14.97
301,Jasper,US,2021-04-13 06:15:04,37.2001,-94.3502,55.99,50,90,8.05
302,Palafrugell,ES,2021-04-13 06:19:11,41.9174,3.1631,46.0,87,0,2.3
303,Fuling,CN,2021-04-13 06:19:11,29.7022,107.3919,63.41,85,99,1.68
304,Kismayo,SO,2021-04-13 06:19:12,-0.3582,42.5454,84.96,65,91,7.2
305,Bara,NG,2021-04-13 06:19:12,10.3744,10.7288,79.48,50,73,2.53
306,Lavrentiya,RU,2021-04-13 06:19:13,65.5833,-171.0,16.88,93,100,12.19
307,Jacareacanga,BR,2021-04-13 06:19:13,-6.2222,-57.7528,72.5,97,74,0.72
308,Uige,AO,2021-04-13 06:19:13,-7.6087,15.0613,66.94,88,98,3.06
309,Kendal,GB,2021-04-13 06:19:14,54.3268,-2.7476,34.0,89,47,1.3
310,Qaqortoq,GL,2021-04-13 06:19:14,60.7167,-46.0333,32.0,64,20,2.3
311,Consuegra,ES,2021-04-13 06:19:14,39.4625,-3.608,48.99,93,0,4.61
312,Pareora,NZ,2021-04-13 06:19:15,-44.4871,171.2132,50.94,91,100,8.75
313,Saint-Leu,RE,2021-04-13 06:19:15,-21.15,55.2833,84.2,65,0,20.71
314,Sobolevo,RU,2021-04-13 06:19:15,54.4299,31.8996,53.49,81,100,5.39
315,Santa Vitoria Do Palmar,BR,2021-04-13 06:19:16,-33.5189,-53.3681,56.66,78,0,3.18
316,Petropavlovsk-Kamchatskiy,RU,2021-04-13 06:19:16,53.0452,158.6483,35.6,69,75,6.71
317,Verkhniy Landekh,RU,2021-04-13 06:19:16,56.8389,42.5994,50.88,82,98,8.05
318,Nerchinskiy Zavod,RU,2021-04-13 06:19:17,51.3088,119.61,34.43,17,69,13.04
319,Eydhafushi,MV,2021-04-13 06:19:17,5.1033,73.0708,83.01,69,82,3.76
320,Rach Gia,VN,2021-04-13 06:19:17,10.0167,105.0833,93.2,52,40,6.91
321,Thunder Bay,CA,2021-04-13 06:19:18,48.4001,-89.3168,41.0,100,100,6.91
322,Dwarka,IN,2021-04-13 06:19:18,22.2394,68.9678,85.14,49,0,15.1
323,Zhangye,CN,2021-04-13 06:15:10,38.9342,100.4517,50.86,39,55,7.76
324,Vila Franca Do Campo,PT,2021-04-13 06:19:18,37.7167,-25.4333,60.8,94,75,13.8
325,Najran,SA,2021-04-13 06:19:19,17.4924,44.1277,87.8,29,0,9.22
326,Tocopilla,CL,2021-04-13 06:19:19,-22.092,-70.1979,66.2,69,29,1.36
327,Magaria,NE,2021-04-13 06:19:19,12.9983,8.9099,75.63,11,0,6.91
328,Rawson,AR,2021-04-13 06:19:20,-43.3002,-65.1023,64.4,54,0,7.87
329,Beirut,LB,2021-04-13 06:18:22,33.8889,35.4944,60.8,48,0,4.61
330,Dergachi,RU,2021-04-13 06:19:20,51.2328,48.7659,57.97,38,11,12.66
331,Sibi,PK,2021-04-13 06:19:21,29.5448,67.8764,95.27,12,47,6.26
332,Mapastepec,MX,2021-04-13 06:19:21,15.4333,-92.9,77.23,77,12,2.64
333,Ratnagiri,IN,2021-04-13 06:19:21,16.9833,73.3,91.76,47,69,6.6
334,Havoysund,NO,2021-04-13 06:19:22,70.9963,24.6622,32.0,64,20,8.05
335,Tarauaca,BR,2021-04-13 06:19:22,-8.1614,-70.7656,70.95,96,100,2.24
336,Pangnirtung,CA,2021-04-13 06:19:22,66.1451,-65.7125,24.19,97,100,5.26
337,Narsaq,GL,2021-04-13 06:19:23,60.9167,-46.05,32.0,64,20,2.3
338,Akdepe,TM,2021-04-13 06:19:23,42.0551,59.3788,71.6,16,0,9.22
339,Dubti,ET,2021-04-13 06:16:13,11.7361,41.0853,84.76,44,11,4.23
340,Kefamenanu,ID,2021-04-13 06:19:23,-9.4467,124.4781,81.81,72,26,4.74
341,Beringovskiy,RU,2021-04-13 06:19:24,63.05,179.3167,14.18,90,100,18.7
342,Havre-Saint-Pierre,CA,2021-04-13 06:19:24,50.2334,-63.5986,39.2,70,1,8.05
343,Bowen,AU,2021-04-13 06:19:24,-20.0167,148.2333,80.6,65,10,13.8
344,Srednekolymsk,RU,2021-04-13 06:19:25,67.45,153.6833,9.57,70,13,1.74
345,Salalah,OM,2021-04-13 06:17:04,17.0151,54.0924,84.2,58,0,6.91
346,Paita,PE,2021-04-13 06:14:25,-5.0892,-81.1144,70.21,80,93,10.0
347,Katobu,ID,2021-04-13 06:19:25,-4.9408,122.5276,81.88,77,93,4.79
348,Castro-Urdiales,ES,2021-04-13 06:18:21,43.3829,-3.2204,39.99,93,0,3.44
349,Faanui,PF,2021-04-13 06:19:26,-16.4833,-151.75,81.91,70,100,7.61
350,Boshnyakovo,RU,2021-04-13 06:19:26,49.6333,142.1667,39.27,95,100,13.09
351,Rochegda,RU,2021-04-13 06:19:26,62.8,43.25,47.12,84,89,9.42
352,Syracuse,IT,2021-04-13 06:19:27,37.0881,15.2792,54.0,87,36,8.05
353,Kodiak,US,2021-04-13 06:19:27,57.79,-152.4072,37.4,75,40,5.75
354,Sabla,NG,2021-04-13 06:19:28,12.7525,4.7077,80.22,10,0,9.62
355,Komsomolskiy,UZ,2021-04-13 06:18:16,40.4272,71.7189,62.6,39,100,4.61
356,Caravelas,BR,2021-04-13 06:19:28,-17.7125,-39.2481,71.69,84,56,5.73
357,Alice Springs,AU,2021-04-13 06:19:28,-23.7,133.8833,91.4,17,73,5.75
358,Rundu,NA,2021-04-13 06:19:29,-17.9333,19.7667,62.06,55,0,5.28
359,Camana,PE,2021-04-13 06:19:29,-16.6228,-72.7111,68.38,83,77,5.93
360,Shibetsu,JP,2021-04-13 06:19:29,43.659,145.132,53.6,76,75,24.16
361,Omsukchan,RU,2021-04-13 06:19:30,62.5333,155.8,3.47,79,95,3.94
362,Tonantins,BR,2021-04-13 06:19:30,-2.8731,-67.8022,71.73,96,54,1.86
363,Caxito,AO,2021-04-13 06:19:30,-8.5785,13.6643,78.8,94,75,1.63
364,Beloha,MG,2021-04-13 06:19:31,-25.1667,45.05,79.3,63,67,13.58
365,Berezna,UA,2021-04-13 06:19:31,51.5716,31.7846,48.69,93,100,6.51
366,Kerman,IR,2021-04-13 06:19:31,30.2832,57.0788,75.2,22,20,6.91
367,La Sarre,CA,2021-04-13 06:19:32,48.8002,-79.1996,48.87,74,100,7.2
368,Pouso Alegre,BR,2021-04-13 06:19:32,-22.23,-45.9364,62.01,90,38,1.3
369,Tilichiki,RU,2021-04-13 06:19:32,60.4667,166.1,6.87,81,46,7.25
370,Manta,EC,2021-04-13 06:19:33,-0.95,-80.7333,77.0,88,75,4.61
371,Progreso,MX,2021-04-13 06:19:33,21.2833,-89.6667,82.4,69,40,16.11
372,Formiga,BR,2021-04-13 06:19:33,-20.4644,-45.4264,57.99,74,13,2.62
373,Bafq,IR,2021-04-13 06:19:34,31.6128,55.4107,82.33,17,3,10.09
374,De-Kastri,RU,2021-04-13 06:19:34,51.4667,140.7833,30.04,96,100,14.16
375,Tyup,KG,2021-04-13 06:19:34,42.7276,78.3648,57.07,33,2,3.71
376,Preobrazheniye,RU,2021-04-13 06:19:35,42.9019,133.9064,44.33,60,85,12.59
377,Mancora,PE,2021-04-13 06:19:35,-4.1078,-81.0475,75.74,72,82,5.26
378,Pacific Grove,US,2021-04-13 06:19:35,36.6177,-121.9166,52.0,82,90,8.05
379,Tolaga Bay,NZ,2021-04-13 06:19:36,-38.3667,178.3,67.33,80,97,4.05
380,Muhos,FI,2021-04-13 06:19:36,64.808,25.9931,37.4,100,90,9.22
381,Pangody,RU,2021-04-13 06:19:36,65.85,74.4859,30.06,80,82,22.39
382,Razole,IN,2021-04-13 06:19:37,16.4833,81.8333,89.6,55,40,5.75
383,Bismarck,US,2021-04-13 06:17:01,46.8083,-100.7837,24.8,74,90,13.8
384,Nuuk,GL,2021-04-13 06:19:37,64.1835,-51.7216,32.0,74,20,4.61
385,Mangan,IN,2021-04-13 06:19:38,27.5167,88.5333,84.42,15,35,7.16
386,Poli,TZ,2021-04-13 06:19:38,-3.3333,36.8,69.8,94,75,8.05
387,Berlevag,NO,2021-04-13 06:19:38,70.8578,29.0864,30.2,64,0,13.8
388,Ekhabi,RU,2021-04-13 06:19:38,53.5102,142.9671,23.22,93,100,15.79
389,San Vicente,AR,2021-04-13 06:19:39,-26.6167,-54.1333,54.91,78,0,3.11
390,Alto Araguaia,BR,2021-04-13 06:19:39,-17.3147,-53.2153,64.13,53,0,3.33
391,Cotui,DO,2021-04-13 06:19:40,19.0527,-70.1494,69.8,100,40,1.63
392,Jaranwala,PK,2021-04-13 06:19:40,31.3333,73.4333,97.65,12,66,5.59
393,San Giovanni Rotondo,IT,2021-04-13 06:19:40,41.7049,15.7191,55.4,82,40,3.44
394,Gornopravdinsk,RU,2021-04-13 06:19:41,60.05,69.9,43.93,66,79,12.08
395,Yarada,IN,2021-04-13 06:19:41,17.65,83.2667,95.0,52,20,9.22
396,Aki,JP,2021-04-13 06:19:41,33.5,133.9,64.4,100,75,6.91
397,Matamba,TZ,2021-04-13 06:19:42,-8.9833,33.9667,58.39,86,97,3.4
398,Smoky Lake,CA,2021-04-13 06:19:42,54.1169,-112.4686,28.4,68,31,3.44
399,Avera,US,2021-04-13 06:19:42,33.194,-82.5271,61.0,67,1,3.44
400,Honningsvag,NO,2021-04-13 06:19:43,70.9821,25.9704,32.0,69,40,14.97
401,Miyako,JP,2021-04-13 06:19:43,39.6367,141.9525,58.44,76,100,24.87
402,Rexburg,US,2021-04-13 06:17:28,43.826,-111.7897,33.8,37,1,12.66
403,Lakselv,NO,2021-04-13 06:19:43,70.0513,24.9718,23.0,63,0,11.5
404,Swan River,CA,2021-04-13 06:19:44,52.1058,-101.2676,24.8,93,100,24.16
405,Ndago,TZ,2021-04-13 06:19:44,-4.6,34.35,65.39,81,90,10.38
406,Tabuk,PH,2021-04-13 06:19:44,17.4189,121.4443,92.14,43,62,5.3
407,Kimbe,PG,2021-04-13 06:19:45,-5.5502,150.1429,79.18,75,100,5.55
408,Copperas Cove,US,2021-04-13 06:18:22,31.1241,-97.9031,73.4,73,90,4.61
409,Kungurtug,RU,2021-04-13 06:19:45,50.5994,97.5228,43.47,63,80,2.44
410,Sabalgarh,IN,2021-04-13 06:19:45,26.25,77.4,102.78,5,0,6.91
411,Grants Pass,US,2021-04-13 06:19:46,42.439,-123.3284,55.4,26,1,11.5
412,Buala,SB,2021-04-13 06:19:46,-8.145,159.5921,83.21,76,77,5.61
413,Conde,BR,2021-04-13 06:19:46,-7.2597,-34.9075,73.4,100,20,5.75
414,Asau,RO,2021-04-13 06:19:47,46.4333,26.4,55.99,31,5,2.3
415,Florence,IT,2021-04-13 06:16:40,43.7667,11.25,50.0,76,75,9.22
416,Fortuna,US,2021-04-13 06:19:47,40.5982,-124.1573,44.6,76,1,0.49
417,Sinnamary,GF,2021-04-13 06:19:47,5.3833,-52.95,76.64,90,58,8.59
418,Aljezur,PT,2021-04-13 06:19:48,37.3191,-8.8033,59.4,77,99,4.52
419,Stephenville,US,2021-04-13 06:19:48,32.2207,-98.2023,62.6,51,90,11.5
420,Krasnoselkup,RU,2021-04-13 06:19:48,65.7,82.4667,30.15,91,100,21.63
421,Tibati,CM,2021-04-13 06:19:49,6.4667,12.6333,71.08,71,85,2.84
422,Bichena,ET,2021-04-13 06:19:16,10.45,38.2,60.53,60,73,5.97
423,Otjimbingwe,NA,2021-04-13 06:19:49,-22.35,16.1333,68.27,33,0,6.87
424,Mabaruma,GY,2021-04-13 06:19:50,8.2,-59.7833,72.9,98,6,1.52
425,Margate,GB,2021-04-13 06:15:11,51.3813,1.3862,39.99,80,0,6.82
426,Pontes E Lacerda,BR,2021-04-13 06:19:50,-15.2261,-59.3353,68.22,97,43,2.51
427,Jijiga,ET,2021-04-13 06:19:51,9.35,42.8,73.38,43,75,12.28
428,Lagoa,PT,2021-04-13 06:19:51,39.05,-27.9833,60.51,86,90,24.4
429,Rocha,UY,2021-04-13 06:16:26,-34.4833,-54.3333,55.29,91,0,3.15
430,Coolum Beach,AU,2021-04-13 06:19:52,-26.5333,153.1,72.0,65,95,1.01
431,Graaff-Reinet,ZA,2021-04-13 06:19:52,-32.2522,24.5308,73.92,42,6,1.01
432,Korla,CN,2021-04-13 06:19:52,41.7597,86.1469,59.54,20,11,1.25
433,Soe,ID,2021-04-13 06:19:53,-9.8607,124.284,75.27,76,37,4.63
434,Marau,BR,2021-04-13 06:19:53,-28.4492,-52.2,51.39,97,2,4.56
435,Pitimbu,BR,2021-04-13 06:19:53,-7.4706,-34.8086,73.4,100,20,5.75
436,Gamba,GA,2021-04-13 06:19:54,-2.65,10.0,78.15,90,100,5.73
437,Ilo,PE,2021-04-13 06:19:54,-17.6394,-71.3375,66.92,81,43,4.29
438,Salinopolis,BR,2021-04-13 06:19:54,-0.6136,-47.3561,78.03,87,100,8.9
439,Kajaani,FI,2021-04-13 06:19:55,64.2273,27.7285,42.8,75,90,6.91
440,Gladstone,AU,2021-04-13 06:19:55,-23.85,151.25,77.0,50,10,19.57
441,Jiuquan,CN,2021-04-13 06:19:55,39.7432,98.5174,47.91,46,81,1.16
442,Rudnogorsk,RU,2021-04-13 06:19:56,57.2639,103.7519,32.47,96,100,10.04
443,Lao Cai,VN,2021-04-13 06:19:56,22.4833,103.95,90.63,54,70,4.0
444,Sibolga,ID,2021-04-13 06:17:22,1.7427,98.7792,85.24,66,79,5.41
445,Bauchi,NG,2021-04-13 06:19:57,10.5,10.0,75.74,51,57,4.07
446,Ambilobe,MG,2021-04-13 06:19:57,-13.2,49.05,81.79,69,15,3.36
447,Nola,IT,2021-04-13 06:19:57,40.922,14.5329,54.0,71,40,5.75
448,Cintalapa,MX,2021-04-13 06:20:19,16.6951,-93.7272,69.21,77,27,2.19
449,Ramgarh,IN,2021-04-13 06:20:19,23.6333,85.5167,95.0,17,0,4.61
450,Udachnyy,RU,2021-04-13 06:20:19,66.4167,112.4,30.34,87,100,21.03
451,Sinazongwe,ZM,2021-04-13 06:20:20,-17.2614,27.4618,72.09,56,3,4.23
452,Kiama,AU,2021-04-13 06:20:20,-34.6833,150.8667,72.0,56,24,4.0
453,Ahipara,NZ,2021-04-13 06:20:20,-35.1667,173.1667,64.08,82,10,10.22
454,Gharo,PK,2021-04-13 06:20:21,24.7424,67.5856,89.6,37,2,4.61
455,Port-Gentil,GA,2021-04-13 06:20:21,-0.7193,8.7815,77.0,88,20,3.44
456,Durban,ZA,2021-04-13 06:15:33,-29.8579,31.0292,75.99,83,0,1.14
457,Noumea,NC,2021-04-13 06:15:34,-22.2763,166.4572,78.01,100,90,9.22
458,Pulandian,CN,2021-04-13 06:20:21,39.3953,121.9669,44.6,36,0,13.42
459,Oyama,JP,2021-04-13 06:20:22,36.3,139.8,66.2,63,90,8.05
460,Southbridge,US,2021-04-13 06:17:32,42.0751,-72.0334,39.0,97,100,5.17
461,Constitucion,CL,2021-04-13 06:20:22,-35.3333,-72.4167,59.34,73,0,6.51
462,Melville,US,2021-04-13 06:20:23,40.7934,-73.4151,45.0,93,90,5.75
463,Novaya Bryan,RU,2021-04-13 06:20:23,51.7159,108.2691,48.2,27,40,13.42
464,Ust-Maya,RU,2021-04-13 06:20:23,60.4167,134.5333,25.63,65,100,2.13
465,Portobelo,PA,2021-04-13 06:20:24,9.55,-79.65,77.0,88,97,15.99
466,Walvis Bay,NA,2021-04-13 06:20:24,-22.9575,14.5053,82.4,24,0,20.71
467,Maloy,NO,2021-04-13 06:20:24,61.9353,5.1136,37.4,70,40,13.8
468,Limbang,MY,2021-04-13 06:20:25,4.75,115.0,89.6,62,40,10.36
469,Roald,NO,2021-04-13 06:20:25,62.5833,6.1333,37.99,86,75,16.11
470,Dillon,US,2021-04-13 06:18:17,34.4166,-79.3712,62.01,55,1,8.05
471,Tornio,FI,2021-04-13 06:20:26,65.8481,24.1466,32.0,100,90,9.22
472,Bogo,PH,2021-04-13 06:20:26,11.0517,124.0055,87.31,58,66,7.16
473,Barcelona,ES,2021-04-13 06:17:16,41.3888,2.159,52.0,81,75,9.22
474,Buchanan,LR,2021-04-13 06:20:26,5.8808,-10.0467,75.2,100,20,2.06
475,Ust-Tsilma,RU,2021-04-13 06:19:13,65.441,52.1498,43.34,92,100,8.1
476,Wageningen,NL,2021-04-13 06:20:27,51.9667,5.6667,39.0,93,5,1.14
477,Nikolayevsk-Na-Amure,RU,2021-04-13 06:20:27,53.1406,140.73,21.79,92,100,11.43
478,Tenamaxtlan,MX,2021-04-13 06:20:28,20.2167,-104.1667,62.01,57,21,4.0
479,Atambua,ID,2021-04-13 06:20:28,-9.1061,124.8925,81.12,69,36,2.64
480,Hella,NO,2021-04-13 06:20:28,67.2,14.4333,33.01,74,40,8.05
481,Arlit,NE,2021-04-13 06:20:29,18.7369,7.3853,80.71,8,0,4.0
482,Biggar,GB,2021-04-13 06:20:29,55.6167,-3.5167,35.01,73,34,2.46
483,Ahvaz,IR,2021-04-13 06:20:29,31.3203,48.6693,82.4,30,0,4.61
484,Srisailam,IN,2021-04-13 06:20:29,16.0833,78.8667,95.99,26,3,8.57
485,Ocara,BR,2021-04-13 06:20:30,-4.4908,-38.5967,78.01,89,73,1.07
486,Cairns,AU,2021-04-13 06:16:05,-16.9167,145.7667,82.0,69,90,11.5
487,Balakhta,RU,2021-04-13 06:20:30,55.38,91.6,34.9,96,98,8.19
488,Kidal,ML,2021-04-13 06:17:10,18.4411,1.4078,82.33,12,0,13.67
489,Faya,SA,2021-04-13 06:20:31,18.3851,42.4509,71.6,40,0,12.66
490,Aquiraz,BR,2021-04-13 06:20:31,-3.9014,-38.3911,80.6,83,40,10.36
491,Tura,IN,2021-04-13 06:20:32,25.5198,90.2201,97.05,18,0,7.74
492,Nemuro,JP,2021-04-13 06:20:32,43.3236,145.575,53.6,76,75,24.16
493,Northam,GB,2021-04-13 06:20:32,51.0333,-4.2167,39.99,96,18,3.0
494,Temiscaming,CA,2021-04-13 06:20:33,46.7212,-79.0971,44.6,87,79,3.44
495,Moshenskoye,RU,2021-04-13 06:20:33,58.5102,34.5911,47.8,93,100,5.48
496,Ouahigouya,BF,2021-04-13 06:20:33,13.5828,-2.4216,81.73,13,0,6.06
497,Xai-Xai,MZ,2021-04-13 06:20:34,-25.0519,33.6442,75.31,77,5,3.24
498,Susanville,US,2021-04-13 06:20:34,40.4163,-120.653,41.0,45,1,5.75
499,Bongandanga,CD,2021-04-13 06:20:34,1.5,21.05,70.0,96,93,2.82
500,Oranjemund,NA,2021-04-13 06:20:35,-28.55,16.4333,79.18,32,0,6.17
501,Albert Lea,US,2021-04-13 06:20:35,43.648,-93.3683,37.0,93,90,10.36
502,Tual,ID,2021-04-13 06:20:35,-5.6667,132.75,84.0,69,92,8.77
503,Krasnoarmeysk,RU,2021-04-13 06:20:36,51.0239,45.6969,53.92,50,15,9.55
504,Flores,GT,2021-04-13 06:20:36,16.9226,-89.8994,76.89,88,87,5.1
505,Burnie,AU,2021-04-13 06:20:36,-41.0667,145.9167,57.0,74,100,14.0
506,Springdale,US,2021-04-13 06:16:22,36.1867,-94.1288,53.6,71,75,9.22
507,Hurghada,EG,2021-04-13 06:15:44,27.2574,33.8129,57.2,77,0,12.66
508,Santa Cruz Cabralia,BR,2021-04-13 06:20:37,-16.2781,-39.0247,69.8,83,0,5.75
509,Sosnovo-Ozerskoye,RU,2021-04-13 06:20:37,52.5249,111.5418,39.69,28,12,14.2
510,Hervey Bay,AU,2021-04-13 06:20:38,-25.2986,152.8535,73.0,57,3,7.0
511,Mehamn,NO,2021-04-13 06:20:38,71.0357,27.8492,28.4,74,0,13.8
512,Lancaster,US,2021-04-13 06:17:10,40.2504,-76.2499,48.2,81,90,2.17
513,Kuryk,KZ,2021-04-13 06:20:39,43.2,51.65,67.3,23,21,16.44
514,Sao Raimundo Das Mangabeiras,BR,2021-04-13 06:20:39,-7.0219,-45.4811,72.66,90,74,1.16
515,Tomakivka,UA,2021-04-13 06:20:39,47.8157,34.7414,48.2,87,75,4.47
516,Sheregesh,RU,2021-04-13 06:20:40,52.9209,87.9869,34.57,93,100,4.43
517,Yar-Sale,RU,2021-04-13 06:20:40,66.8333,70.8333,29.44,77,21,20.98
518,Tommot,RU,2021-04-13 06:20:40,58.9564,126.2925,26.67,65,100,1.86
519,Saint-Denis,FR,2021-04-13 06:20:41,48.9167,2.3333,37.99,93,5,4.61
520,Easley,US,2021-04-13 06:19:31,34.8298,-82.6015,60.01,71,1,3.13
521,Izumo,JP,2021-04-13 06:20:41,35.3667,132.7667,62.6,94,75,16.11
522,Tautira,PF,2021-04-13 06:20:41,-17.7333,-149.15,80.6,78,75,9.22
523,Prince George,CA,2021-04-13 06:20:42,53.9166,-122.753,30.2,59,1,6.91
524,Shimoda,JP,2021-04-13 06:20:42,34.6667,138.95,60.8,94,75,10.36
525,Lufilufi,WS,2021-04-13 06:20:42,-13.8745,-171.5986,80.01,100,75,3.44
526,Koshurnikovo,RU,2021-04-13 06:20:43,54.1667,93.3,32.94,99,100,4.45
527,Peniche,PT,2021-04-13 06:20:43,39.3558,-9.3811,55.0,92,100,8.32
528,Baruun-Urt,MN,2021-04-13 06:20:43,46.6806,113.2792,41.05,19,100,18.92
529,Yelizovo,RU,2021-04-13 06:20:44,53.1873,158.3805,35.6,69,75,6.71
530,Vikravandi,IN,2021-04-13 06:20:44,12.0333,79.55,93.45,41,25,7.2
531,Helena,US,2021-04-13 06:18:40,46.5927,-112.0361,25.0,78,43,4.59
532,Cameta,BR,2021-04-13 06:20:45,-2.2444,-49.4958,75.38,91,100,3.67
533,Vestmannaeyjar,IS,2021-04-13 06:20:45,63.4427,-20.2734,40.82,79,37,8.05
534,Bandarbeyla,SO,2021-04-13 06:20:45,9.4942,50.8122,82.31,60,88,5.82
535,Muisne,EC,2021-04-13 06:20:46,0.6,-80.0333,77.58,85,85,4.9
536,Paignton,GB,2021-04-13 06:20:46,50.4357,-3.5679,41.0,93,12,3.98
537,Sokolo,ML,2021-04-13 06:20:46,14.7328,-6.1219,83.48,10,0,6.71
538,Lodwar,KE,2021-04-13 06:20:47,3.1191,35.5973,85.64,46,99,8.46
539,Nouakchott,MR,2021-04-13 06:20:47,18.0858,-15.9785,73.4,31,82,16.11
540,Cayenne,GF,2021-04-13 06:20:48,4.9333,-52.3333,79.0,100,75,3.44
541,Arkhangelsk,RU,2021-04-13 06:19:36,64.5401,40.5433,51.8,43,0,8.95
542,Natal,BR,2021-04-13 06:20:48,-5.795,-35.2094,77.0,94,75,4.61
543,Methoni,GR,2021-04-13 06:20:48,36.8197,21.7049,60.01,62,75,2.82
544,Gopalur,IN,2021-04-13 06:20:49,16.6167,77.8,93.36,30,67,5.35
545,Fayaoue,NC,2021-04-13 06:20:49,-20.65,166.5333,77.59,81,97,3.27
546,Bairiki,KI,2021-04-13 06:20:49,1.3292,172.9752,82.4,78,40,4.61
547,Myrhorod,UA,2021-04-13 06:20:50,49.9685,33.6089,53.67,72,100,7.45
